,text,label
59,"@imxwinchester profanen. menuda mojigata estas hecho. 

—le enseña el dedo corazón.—

es mi cuerpo y son mis decisiones.",0
60,@susanal87942163 panocha de zorra rica,0
61,"mi hermana y mi madre se burlan de mí por defender todo el tiempo los derechos de todos y me acaban de decir feminazi, la completaron",1
62,"@desireeelugo una vez quedé con una chica, y un sábado se llegó a mi casa, empezamos con el foreplay y me empezó a… ",0
63,un taxista enojado con una mujer que pasaba en bicicleta le gritó  “mujer tenias que ser “ creo que la quiso insult… ,1
64,me descompone la gente que se ofende porque uno hace preguntas sobre una curiosidad genuina pero es todo un lío. ti… ,1
65,"en tus días malos, te voy a querer todavía más",0
66,"@_tyler_x ya pasó, ya pasó, a ver...¿qué has hecho para ser chica? no llores, por favor.",1
67,vamoh a fregar los baños ,0
68,mi primer referente fue el show de helen. no sabía que había más gente como yo. me llamaban marimacho desde que emp… ,0
69,la derecha sigue ganando votos en el mundo por gente como @danimateoagain y la mierda feminazi ridícula que se conv… ,1
70,corrientes en el aire - un motociclista grave tras el choque con una camioneta sospechada en una causa millonariaun… ,0
71,@salvameoficial no os enteráis de nada parece mentira que trabajéis en tv.chabelia está fuera porque no cae bien!.e… ,0
72,¡obtuve la loca del ático! ,0
73,"@cayetanaat @byron23479135 esperemos que el colectivo lgbt y las feministas se manifiesten,como lo harían si esta s… ",0
74,mucho feminismo pero las minas en los boliches se re gozan con las canciones que denigran a la mujer?????????,1
75,@andreacrodz ¿solo le quieres por el dinero? ¡ay ay ay lagartona! ,1
76,"« una mujer trans no debe participar porque para ser mujer se operó » 

dice la chica que tiene cirugía en la nariz… ",0
77,"nuevopost!! como aquella canción de golpes bajos, “malos tiempos para la lírica”, son malos tiempos para ser #mujer… ",0
78,"@beiiaindomita no entiendo la cantidad de comentarios de ""abusos"" que leo, se sabe realmente lo que es abusar? cuan… ",1
79,"@bbcmundo ella ella es una trans 99% transformada mujer por eso puede participar, si fuera una de esos que uno dice… ",0
80,"@gabojium — me cambio de ropa, salgo de baño y bajo a la cocina —",0
81,"@danielavila30 @ricardusdaniel biologicamente son hombres, pero legalmente son mujeres y es por eso que mu las acep… ",0
82,"después de ver el tiempo en tele5, me invade una duda🤔🤔
en la entrevista para ser chica del tiempo, al igual que an… ",0
83,"dignidad, principios y feminista..no dicen que las feministas son feas...???? ",0
84,"@jowi_96 a mi en concreto me enamoré de una chica a la que llamaban cruelmente ""marimacho"".",0
85,"dicen que shakespeare se volvió misógino por una enfermedad. 

un investigador cree que su odio a las mujeres se de… ",0
86,me estoy cagando de hambre y recien me levanto pero no pienso ir a la cocina pq está mi vieja y nos peleamos. como… ,0
87,"@itsradiiant como ar me pareces una puta bestia, como persona no te conozco la vdd",0
88,nada como una mujer natural ,0
89,@gabymeza8 claramente esta celoso porque seguro vos sabes más que el y “ay ay como una mujer va a saber más que yo… ,1
90,"@mr_axo @cristinauna23 y tb esta la loca del pelo verde que no va ni p’a delante ni p’atras, sopastontas......",0
91,odio a las mujeres pero me atraen sexualmente,1
92,"""no me importan las proporciones, las medidas, el ritmo del mundo ordinario. me niego a vivir en el mundo ordinario… ",0
93,and the winner is... la niñata cotorra marisabidilla 🤮🤮 #masterchef,0
94,me cae mal la gente mojigata.,0
95,@solvicman dios! tengo miedo de un ataque feminazi pero según yo sí. creo que es  halagador que alguien te mire por… ,1
96,@iceinblack chica quieres que te cuente que hacia yo con 16 años pedazo de mojigata!!??? que una orgia se queda cor… ,0
97,"@odisjoberg está siendo una niñata. la era de emeie está siendo una maravilla en comparación, no digo más.",0
98,"el labial rojo es per-fec-to. que pareces una puta, que con tu color de piel no va, que con esos labios tan chiquit… ",1
99,@cesisera @karuvf @parialapsus y nunca jamas hemos desarrollado actitudes violentas con los hombres eh. mucho femin… ,1
100,"las mujeres no deberian ni maquillarse.❤ ya sabemos que son rompe bolas arregladas o desarregladas. 
joda las amamos. jajaja😙😂",1
101,pero. no puedo ir a la cocina y coger cualquier cosa. ,0
102,"@robertodacasa @hinchasxeneizes aunque sea despues se comio durante años el ""villa villa comprade... pareces una pu… ",1
103,@kuervakk @mimimasmut dónde vivís marimacho?,0
104,"[1/7 11:01 pm] gon: vamos al mismo gym juntos?
[1/7 11:02 pm] cande: me re pinta eu
[1/7 11:06 pm] gon: salimos del… ",0
105,las mujeres no deberían aspirar a ser asteriscos de los hombres. esa estrellita sin brillo y comodín que se coloca junto a*...,0
106,@blessed__55 ¿solo le quieres por el dinero? ¡ay ay ay lagartona! ,1
107,@elchiringuitotv el mito de messi ha ganado 7 de las 10 últimas ligas no te enteras bobo vete a italia a defender a tu nenaza,1
108,“manejas muy bien para ser mujer” graxx it actually made my day 😂🤷🏼‍♀️,1
109,"@ilysbrenda comprate una vida, loca. mucho feminismo pero la sororidad te la pasas por el orto.",1
110,"que bochorno y q decepción para aquellos q votaron por ella y a quienes ya no representa, para ser mujer q se dice… ",0
111,"[22/10 14:51] matias: cómo voy a nacer acá
[22/10 14:51] matias: cómo voy a nacer? jaja

si me lee la loca del bebito se pega un balazo",0
112,"@ghoficial habéis jugado sucio, en el resumen de divinity, se ha visto como llegaba miriam a la cocina y los llamab… ",0
113,"y en tus días malos, te voy a querer todavía más",0
114,mucho feminismo mucho feminismo pero la salud mental de sus alumnas a la mierda xd,1
115,"@polerizado tu amiga candela es la que ha empezado todo esto y a contestar como una niña pequeña.

yo solo he respo… ",0
116,"@zuluagacamila al fin una buena noticia, por favor. unas lecturitas sobre feminismo y transfeminismo no le sentaría… ",0
117,@alonso_dm @juancar30071948 un axioma terrible que no muchas veces es verdad. ‘’a las mujeres hay que creerles’’,1
118,''y cuando estés en tus días malos te voy a querer aún más'',0
119,"@sergio_r_19 @joanplanas @marinaaapp aver , ponte las gafas de ver, que se que las tienes al lado....es una crítica… ",1
120,movimiento social patriota: el historial de odio a las mujeres de los neonazis seguidores de josé antonio kast… ,0
121,“quédate cerquita de las personas que te dieron luz en tus días más obscuros” ,0
122,"@sergioanubarak @sergiolaca12345 @mdemochuelo @dayoscript claro, un pintor es igual que una feminazi que cree que la letra ""o"" la discrimina",1
123,@youtube su mama tiene q cuidar a mi pequeño raymond hay tanta borracha lagartona q luego luego lo quiere atrapar;!!  jakakajakakaka,1
124,"@gaerwenill ¿en copa, en serio? nenaza... ",1
125,"@kysucuac a las mujeres hay que creerlas ""si o si"" , que decía la loca de vicepresidenta @carmencalvo_",1
126,la participación femenina en la representatividad política electa en eeuu demuestra que la paridad no es una cuesti… ,0
127,"lo peor es cuando dice ""usted es muy linda, le silbaria en la calle"" primero, es gay pero linda entonces no la golp… ",1
128,"un gay súper pasivo, una mariquita puede estar en posición masculina o femenina
lo mismo aplica para las mujeres, u… ",0
129,ayer en el boliche me preguntaron: “sos feminista o feminazi” aaaaaaaaaaaa esta gente estupida,1
130,"@salazar_octavio @elpaissemanal @carmencalvo_ a ver :

frase textual de la vicepresidenta : "" a las mujeres hay que… ",0
131,este #felizsábado quiero bailar en tus días donde no hay sequía verte pasear por ahí con una camisa mía,0
132,@c4rl4ng4 el otro día habia una feminazi hablando de eso jajajaja es como porno donde las minas no muestran cara de… ,1
133,"@ireari @atreidespablo @puigdeminion @balkraix @bec_moon estas tardando en bloquearme, loca del coño.",1
134,que alegría no haber sido nunca fans de esa niñata '' que alegría '' #ghviplímite1 @ghoficial ,0
135,@gabyalcivar7 x eso las mujeres no deberían meterse en el fútbol. si no se refería a emelec. xq lo nombra..? simple… ,1
136,hoy en el tren chicas de 18 q no vieron anoche ot pero saben todo lo que pasó por tuiter (como yo). luego hablando… ,1
137,"mujer al volante, peligro constante",1
138,"pero, en serio, lo que me gustaría poder dedicarle más tiempo a la música, el arte, el cine y la escritura no lo sa… ",0
139,"ahora, en nuestra portada, especial 'incel'... así son: odio a las mujeres, estiramientos de pene, implantes de crá… ",0
140,"#silaennova21 

@novatdt mi madre pregunta si va a haber más publicidad y cuánto va a durar para saber si le da tie… ",0
141,"ayer en una juntada familiar en medio de una debate con tias y primas salto el tema ""feminazis"", no al aborto y ter… ",1
142,"@cecijunomusic ""sino tienen pareja fija y andan con varios, no pueden pedir que el hombre se haga la vasectomía"". j… ",1
143,que quieren las mujeres de hoy en dia aparte de drogarse ?,1
144,mi mal humor empeora cuando alguien se da cuenta que estoy de malas y me pregunta: ¿estás en tus días? 😒,1
145,a evo lo detuvieron por defender de forma violenta los cultivos de coca que van al narcotráfico. a galindo la detie… ,0
146,"camisa clásica oxford manga corta ¡disponible!

porque en #sipheca pensamos un tu #proteccióncorporal, también nos… ",0
147,la loca del bebito desapareció. nunca mas escuché de ella.,0
148,@caritoporetti @maite6669 @anerolb esto es lo único que “género” significa: imposiciones opresivas impuestas en bas… ,0
149,"te das cuenta que no sos más un niño cuando en tus días libres en lugar de dormir y hacer fiaca te pones a barrer,… ",0
150,"@di3gu15m4u una y mil veces sí, por mojigata y caballa.",0
151,"@alexdehoyos ale ojalá duermas mejor , te deseo lo mejor en tus días y noches",0
152,"@maucastilloa tampoco lo necesita, si fuese así lo pediría, ya este tema es muy 2000 las mujeres de hoy en día si l… ",0
153,@alonso_dm natalidad!! si es que las mujeres no deberían salir de casa para poder quedarse pariendo hijo tras hijo! suena fatal...,1
154,la persecución religiosa en argentina responden a la  definicion: ideología y  al nombre feminazi (gente con proble… ,1
155,"@jazzistademamel @marianajassom lo que dices:
“estoy a favor de la vida”
lo que realmente estás diciendo: 
“odio a… ",1
156,como pierdas re juro que me reire zorra ,1
157,"lamentablemente ante la faltande una respuesta sensata a tu pregunta, podemos afirmar sin tapujos que vivimos en un… ",0
158,les voy a fregar la vida volviendo esto un ig... jajajaja #evil,0
159,lo que las mujeres de hoy en día ven en un hombre... ,0
160,@julioborges pareces una puta envidiosa,0
161,"""experimentos que surgen en la ociosidad de la sobremesa"" presenta:
¿es alexa una mojigata?

*se recomienda activar… ",0
162,"@jan_herzog no creo que el peje pueda ya dar esos ""empujones"" ni con un kilo de viagra ja ja ja ja y pues aunque sa… ",1
163,@linyubeh @losangeles_ok lo hizo jaaaa y quedó vomitando veneno la marimacho,0
164,"acabo de ver ghoul de netflix y es básicamente: villa grimaldi, acaban de capturar al lider del mir, pero resulta q… ",0
165,"si la vida te golpea y te tira al suelo,levántate,sacúdete y dile ""golpeas como una niña"" 👌💪 ",1
166,"rió, negando con la cabeza.

— por favor, sabes que no es así—y para reafirmar sus palabras, dedicó una caricia más… ",0
167,"las mujeres no deberían maquillarse,son bonitas con el simple hecho de existir.
buenos días.! ☕️🙏🏻😉
#felizmartes",0
168,"@elkike27 @maidenrikku123 yo seré tu bakugou

te haré todo el bullying que quieras 

nenaza",1
169,tristeza por el asesinato de #lauraluelmo. ¿qué es eso que hoy se ha escuchado de que las mujeres no deberían salir… ,0
170,"@drwhoeldoctor no sé, si es una persona mayor como parece indicar, se notaría en la voz que es un hombre. aunque se… ",0
171,"estoy peleando con un machito por la frase muerte al macho, entro a su perfil y usa la palabra feminazi, ya entendí todo.",0
172,"“cuando yo me muera, enterradme con mi guitarra bajo la arena.
cuando yo me muera, entre los naranjos y la hierbabu… ",1
173,"@danny278 entonces volvamos a el tuit anterior y sin regañarme que me enamoro,
pd mujer tenías que ser para embolatarme tan fácil.",1
174,cc estás en tus días y toses 😣😣😣😣,0
175,"feliz lunes gente bonita, empezamos la semana con energía y con música, no hay mejor fórmula @canalfiesta en tus dí… ",0
176,@velasco_abimael @cirogomezl @lopezobrador_ y de ke han servido las policias locales ? si estan corrompidas por la… ,0
177,@rayutwiter @prixline @ayudaexperta @alertasempleo ola decirte que yo estuve viviendo en dublin dos años. y no traj… ,0
178,"@tioblancohetero empiezo a pensar que las mujeres no deberían votar, igual votan lo que mandan sus maridos, sus pad… ",1
179,"#curiosidadesmetrogas la primera mujer al volante de un automóvil fue bertha benz esposa de karl benz fundador de mercedes benz, en 1890.",0
180,@varonesunidos biologia se llama eso..haganle saber a la bolude esta..obvio que si te violan te vas a quedar embara… ,0
181,haz de jesús el centro de tu corazón y verás su plenitud en tus días.  ,0
182,"los partidos y los 25 que salían con mis primos, la gorda marimacho al arco siempre jajajaja ",0
183,me gustaría saber cómo te va en tus días,0
184,@tayro_pan @drauxen @federondinella @dementexkevinvm @falen_xd @aliklmtsv @rodsquare_ laje es el que se coje a las… ,0
185,@paula2r @faber_acuria a las mujeres hay que amarlas...solo eso... nunca las entenderás.,1
186,@adicta999 pareces una puta parodia de lo imbécil que eres,0
187,@gustavomadero @tatclouthier @lopezobrador_ es cabron que se va a fregar a todos los parásitos de su partido,0
188,mucho feminismo pero no somos capaces de hacer que una mujer gane un reality musical  ni a palos. #lavozargentina,0
189,no se porque pero amo las burbujas🙈 me emociono como una niña cundo las miro... ,0
190,"-no se necesita ser sócrates para presidir cultura
-no se necesita tener vagina para ser mujer
-no se necesita ser… ",0
191,"de verdad buñue, deja de roncar ya que pareces una puta avioneta, como te clone va a parecer mi salón la puta ii guerra mundial.",0
192,"no digas que alguien es mala influencia, cada quien verá que hace; lo que importa es que esa persona se sienta bien… ",0
193,el mítico tópico de “mujer tenías que ser” parece que se ha acabado según este estudio. 👨‍🚗👩‍ #igualdad #conducción ,0
194,"y en tus días malos, te voy a querer todavía más",0
195,@andrews6k mano para mí ver a una mujer cagando es un vaina de otro mundo... osea para mí las mujeres no deberían d… ,1
196,@cerseiwapa @printriana @_chocoqueen uy a mí me pilló mi tía maquillandome a escondidas en un ascensor y me dijo “v… ,0
197,aquí como una niña chica mirando a la pantalla sin poder despegarme gracias a angel y a aramís! 💃💃💃💃💃💃💃💃💃… ,0
198,"@alexfdz estoy escuchando tu podcast 6, donde habla de guerra de sexos... lo de la escopeta es porque antes se decí… ",1
199,"@esppeonzaguirre ""por ejemplo,@irantzuvarela hace unos sketches poniéndose unas barbas postizas despeinadas. es lo… ",1
200,@sexycatrach69 @anderssonchiess @munequitahot_69 pisastes con la fabiola esa maldita trepadora es pija de lacra sol… ,1
201,esa vieja no es más zorra porque no puedeeeeee jueputaaaaaaa.,1
202,"en las series mi principal emoción en las parejas es cuando se toman de las manos o se abrazan, así de mojigata y kúl soy c:",0
203,"hoy me he derramado un shaken tea de fresa mientras agitaba la coctelera encima. entero.
entre eso y la colonia nen… ",0
204,@traedpizza me irl y tengo que decir que aunque muchos días no quiera hacer absolutamente nada me obligo a fregar l… ,0
205,"@_niicc pues pareces una puta diosa, que quieres que te diga",0
206,@manelvideoblogs pero si la más loca del coño es ella y me encanta como es eh,0
207,mujer al volante 🤦🏻‍♂️🤦🏻‍♂️ ,1
208,quédate cerquita de las personas que te dieron luz en tus días más oscuros.,0
209,"1950: 
""las mujeres no deberían votar""

2025:
""las mujeres no deberían participar en miss universo""",1
210,"@psyzaitsev &gt;&gt; y eso le saca un poco de quicio.

la desesperación le lleva a decir cosas cuestionables y alguna que… ",1
211,"ay amigos, odio a  las mujeres porque si quieren verse diferentes se ponen un vestido, se maquillan y es el re camb… ",1
212,@gaitahernan @nished_gm @vaneejesi @agus_jaz02 @fiore_cristina @rosylvester1 te dije hasta luego y sos vos el que s… ,1
213,"la cara de zorra no se la podrá borrar nunca, y la sonrisa que tiene le va a durar mientras la cuide mucho!!!!!😁 ",1
214,"@adrianftm24 @s0ymia mucho feminismo, pero mira la que le lían al chaval solo porque rompió con ellas.. capaces de… ",1
215,"@leofernandez14 @todonoticias quien puede decir lo q está bien y lo q está mal?? nadie. 
cada uno puede decir lo q… ",0
216,"señor quítame lo fiel, amable y cariñoso. hazme mujeriego, borracho y fumón. así les gustan a las mujeres de hoy en día. ¡maldita vida!",1
217,el casting para ser chica bond se multiplica. ,0
218,"iba todo tranquilino repartiendo lechuga fresca, cuando una mujer al volante me interceptó para venderme ropa. ",0
219,@sandrasabates11 mujer tenías que ser .  grande . 🙌,0
220,"@kimopali ¿como donación a la cocina o como acompañante del comensal? 😃

no, por favor no te levantes, yo puedo enc… ",0
221,#desafiosuperhumano las. mujeres no deberían de. participar en este programa.,1
222,"@sandrasabates11 me encanta ""mujer tenías que ser"". muy necesaria y estupendamente trabajada. felicidades! 😊",0
223,"@martudainesi @unlibertariomas en rigor y siendo puristas, el hecho de tener vagina solo te convierte en hembra (co… ",0
224,esto es lo que las mujeres no deberían hacer. perdonarlos. lamentablemente  esta chica (ojalá me equivoque) se diri… ,0
225,mucho feminismo pero os pasais el dia acosando a jk porque no os ha gustado lo que ha hecho. una puta pelicula. ¿qu… ,1
226,"selección oficial #marimacho / #tomboy by @romanreye5 en 7º @riuraufilm (#javea, #spain) 1-7 septiembre 2018

produ… ",0
227,"mi mamá le puso soda a la lecheee, esta mujer esta mas loca que la loca del bebito",0
228,"en lugar de culpar a las mujeres, hay que preocuparnos en entender que estamos haciendo mal como sociedad, como una… ",0
229,"pues mujer tenías que ser, chaparrita, berrinchuda y que no entiende razones!!!! ",1
230,"@hppxn mujer tenías que ser para tomarte en serio una joda, lpm",1
231,"@buc_04 estaba siendo sarcástica cami, porque hoy me atacaron porque dije que una famosa me parecía una pelotuda y… ",1
232,"@danielortizguer @adlerholmes1 sigue hablando de no sé qué miriam y sus operaciones que están más a tu altura, y déjame en paz, niñata!!!",0
233,@falladotw si pedis por jones huala más que feminazi sos terrorista...,1
234,@thunderballs007 @lesterherrick lois chiles nació y fue bautizada para ser chica bond.,0
235,@tulipeltercer @sargantania1 @catulo2018 @cositasmartinez @56lucas5 @donpinpon2011 @escofet_jaume @christi36833350… ,1
236,"quiero estar con vos. no un rato, no un día. quiero estar con vos en tus días buenos y también en los peores. estar con vos, así de simple.",0
237,lisiada boludaaaa estás loca del coñooooo,1
238,"2- que las madres conocen la homosexualidad de sus hijos porque saben si son ""afeminados"" , y de sus hijas porque v… ",0
239,"@miriamperla_ @instylemexico @beatrizgmuller hola, misoginia es odio a las mujeres o aquel que no confía en mujeres… ",0
240,"que vergüenza de hija, y pensar que el imperio pantoja va a caer en manos de la niñata esta#ghvipgala3",0
241,ingresa a nuestro perfil de instagran @blueroomdisco y dale like a tu favorita para ser chica internet.. sabado 04… ,0
242,"@patricioalarco2 selvas amazonicas que daban limpieza a este mundo bello, como una mujer cuando aun era joven...los… ",0
243,@joycedey92 jajajajaja nenaza😂,1
244,"a las mujeres hay que tratarlas cómo se debe como toda una dama,  sin ellas no tenemos sentido.",0
245,"@jjaviervazquez por fin!se hace justicia y van fuera los muebles enchufados,ahora falta q castigueis a los q incump… ",0
246,la página del banco bod es la vaina mas zorra del universo. que mierdaaaaaaa,0
247,usted es también “feminazi”? ,1
248,@amable020201 vino a fregar en vez de aportar,0
249,@grunppy @klavdiaperez1 @espaiderman80 @justicierodenos a lo mejor cuando el lenguaje inclusivo se haga oficial se… ,1
250,"@ciudad_satelite pinche pelón maricon, le viera quitado el bate a marimacho d la mujer y con el mismo le viera dado… ",0
251,"no es lo bandida lo que molesta, amigos. ¡es lo doble moral y mojigata!",0
252,"ésta hp @claudialopez a favor que a sus amigos de farc no paguen penas duras por violaciones de niños,como es marim… ",0
253,"las mujeres no deberían de maquillarse , son bellas con el simple echo de existir.",0
254,@aramanoth @mambelletes @des_apreciada jajajajajjaja oye!no me insultes...soy una marimacho 🤣,0
255,"hoy es día de @teleantioquia está de moda. a las 9 pm, la historia de claudia. bajó más de 50 kilos de peso por mot… ",0
256,"@cielikolindo acá dicen: mujer al volante peligro constante, menoscaba a la mujer.",1
257,"+ mujer al volante, peligro constant...
- gilipollas.
+ solo es un chist...
- gilipollas.

y qué a gusto, tú.",1
258,"a lo que van las mujeres de hoy en día al estadio jaja, nunca van a saber lo que es amor a esa institución.. ",1
259,"estare alli cuando llores,
y cuando rías, 
en tus dias de melandolía y en tus alegrias,
estare alli cuando duermas,… ",0
260,cuando se me quiere arrimar una lagartona 🦎 ,0
261,"""quédate cerquita de las personas que te dieron luz en tus días más oscuros"".",0
262,#gritona weno weno ... @valdebenitonata es chistosa a secas. no chistosa para ser mujer.,0
263,"mi mama: voy a fregar esto, no te levantes del sofá
yo: ",0
264,siento que la campaña de no uses uber y borra uber de tu celular es igual a la de las mujeres no deberían viajar so… ,0
265,"me encantan (mucho) los niños a los que nada les da asco, que tú te sientes incómoda por estar en tus días o por eq… ",0
266,jajaaj se quiere hacer la femenina y alto marimacho jajaja pobrecita mi amor ni intentando ser delicada le sale jajaajajajaj,0
267,"ahora que mi amiga se acepto como lesbi, quiere que le recomiende a mis amigas. me salio lagartona seas lolo",0
268,qué??? que chabelita es una niñata consentida que hace siempre lo que quiere?? que viaja de hotel en hotel en un me… ,0
269,"@kenhijoputa2 @amedrano9am @_infolibre @ugr_igualdad @canalugr no se trata del número de sanciones, sino del criter… ",1
270,@hollmanmorris conceja no se como ud acepta ese desgaste de tratar de hacer entender a una ultra derechista con ese… ,0
271,@nataliadelav así como es hombre o mujer así es rico y pobre que dice todo es como decir menos hombre para ser muje… ,0
272,"@hdzusbsjs @beatrizranea @agarzon yo no niego la opresión machista contra la mujer, y desde luego hay que luchar co… ",0
273,"el trabajo, han venido súper subidas a la tienda y mi jefa me ha llamado para que les diera el dinero y se marchara… ",0
274,"aura: ""pareces una puta bruja"" gritanfo como un mostrenco solo porque miriam ha dicho q se va ella misma #ghviplímite2",0
275,"2) ""decir 'maricón' está mal, pero ellos lo hacen. llamar 'nenaza' está mal, pero ellos lo hacen. vivir en un chale… ",0
276,@dcoronell @ivancepedacast bueno ahora que si se va es miedo si se queda es malo?pareces una puta como tu perra mad… ,1
277,@aymeliina andas en tus días o porq andas más odiosa que de costumbre? jajajjaja,1
278,"mentira que dijo ""marimacho"" que horror!! #quiénesmercedes",0
279,@richiesgenial es el primer paso de tu transformación para ser mujer?,0
280,"@inglesskype @gabrielrufian aquí el único chulo y nenaza eres tú, que parece que, como todos los miserables de tu c… ",1
281,"mi gran duda es ¿hay que tener buen culo para ser chica del clima/noticiero, o ser chica del clima/noticiero para tener buen culo?",1
